"�..ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best.of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","CBW","CBL","GBW","GBL","IWW","IWL","SBW","SBL","B365W","B365L","B.WW","B.WL","EXW","EXL","PSW","PSL","WPts","LPts","ATP","UBW","UBL","LBW","LBL","SJW","SJL","MaxW","MaxL","AvgW","AvgL","HeadtoHead","HeadtoHeadMatches","LastHeadtoHead","Winner_retired_last_game","Loser_retired_last_game","Winner_walkover_last_game","Loser_walkover_last_game","NrGames","Winner_fatigue","Loser_fatigue","Country","Winner_home","Loser_home","WinnerisHome","LoserisHome","Winner_games","Loser_games","Uncertainty","Uncertainty2","Winner_rating","Winner_ratingClay","Winner_ratingHard","Winner_ratingGrass","Loser_rating","Loser_ratingClay","Loser_ratingHard","Loser_ratingGrass","Winner_skillBo5","Winner_skillBo3","Loser_skillBo5","Loser_skillBo3","Winner_expectationBasedOnRating","Loser_expectationBasedOnRating","Winner_skillBo5PlusScores","Winner_skillBo3PlusScores","Loser_skillBo5PlusScores","Loser_skillBo3PlusScores","Winner_country","Loser_country"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Stakhovsky S.","Millman J.","60","72","6","1","3","6","7","6","6","4","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.2","1.61",NA,NA,"2.35","1.58","2.41","1.64","804","701",NA,NA,NA,"2.1","1.67",NA,NA,"2.41","1.67","2.26","1.62","0","0","0","0","0","0","0","39","0","0","United States",NA,NA,0,1,261,15,0.000255427841634738,0.0666666666666667,1575.69441310832,1463.24156135742,1574.58577700371,1511.1647901363,1486.17532526164,1479.70905757575,1481.87524004404,1503.68548146984,-0.072861105184553,0.072861105184553,0,0,0.6260512060377,0.3739487939623,0.0293272403652809,-0.0293272403652809,-0.0161198436774189,0.0161198436774189,"Ukraine","United States"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Klizan M.","Mayer F.","36","216","6","7","6","3","6","3","3","0","","","2","1","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"1.25","3.75",NA,NA,"1.22","4","1.31","3.81","1125","226",NA,NA,NA,"1.25","3.75",NA,NA,"1.31","4.2","1.25","3.9","0","0","0","0","0","0","0","34","0","0","United States",NA,NA,0,0,149,400,1.67785234899329e-05,0.00671140939597315,1618.48667805407,1601.13700139703,1545.01458002143,1479.38307093763,1651.3044579444,1573.75985066852,1627.09712862687,1600.92819857804,-0.0233175914994097,0.0233175914994097,0.00248298300440941,-0.00248298300440941,0.452911379048736,0.547088620951264,0.0632367950504377,-0.0632367950504377,0.036875335144513,-0.036875335144513,"Slovakia","Germany"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Chardy J.","Shane R.","27","1410","6","2","6","1","6","7","6","2","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.04","13",NA,NA,"1.03","11","1.01","26.63","1300","3",NA,NA,NA,"1.03","10",NA,NA,"1.05","26.63","1.03","13.02","0","0","0","0","0","0","0","36","0","0","United States",NA,NA,0,1,348,0,2,2,1693.31963828275,1601.44599769564,1658.17726726182,1523.32379176051,1500,1500,1500,1500,0.0818826563507414,-0.0818826563507414,0,0,0.752657692119779,0.247342307880221,0.0115853607125757,-0.0115853607125757,0,0,"France","United States"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Cilic M.","Pella G.","9","94","6","3","7","6","7","6","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.07","8",NA,NA,"1.07","8","1.07","11.53","3550","546",NA,NA,NA,"1.08","8",NA,NA,"1.08","11.88","1.07","9.04","0","0","0","0","0","0","0","35","0","0","United States",NA,NA,0,0,453,32,6.89845474613687e-05,0.03125,1816.6201657036,1681.23847845461,1812.57806058756,1681.68234615824,1504.91740743725,1516.21522657407,1486.58342561467,1478.14252396386,0.0856017805170347,-0.0856017805170347,-0.217948717948718,0.217948717948718,0.85745430959026,0.14254569040974,0.0167559276945659,-0.0167559276945659,0.0229801195790028,-0.0229801195790028,"Croatia","Argentina"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Donskoy E.","Pouille L.","139","65","6","2","6","7","6","2","6","4","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.5","2.5",NA,NA,"1.5","2.5","1.57","2.57","402","753",NA,NA,NA,"1.57","2.25",NA,NA,"1.6","2.57","1.54","2.43","0","0","0","0","0","0","0","39","0","0","United States",NA,NA,0,0,55,28,0.000649350649350649,0.0357142857142857,1456.56977386734,1413.76191941122,1488.87036187774,1483.3946649246,1544.57659607988,1529.9833512967,1507.2265642635,1481.75315524322,0.204545454545455,-0.204545454545455,-0.333333333333333,0.333333333333333,0.375989027334656,0.624010972665344,0.0490844788380015,-0.0490844788380015,0.0321830503504152,-0.0321830503504152,"Russia","France"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Ferrer D.","Albot R.","7","86","4","6","7","5","6","1","6","0","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.08","8",NA,NA,"1.11","6","1.11","8.21","3695","591",NA,NA,NA,"1.12","6",NA,NA,"1.12","8.21","1.09","6.98","0","0","0","0","0","0","0","35","0","0","United States",NA,NA,0,0,876,5,0.000228310502283105,0.2,1927.38852315223,1916.42791702941,1871.91548642304,1644.8111345464,1485.40555536583,1495.98483011312,1488.24271239403,1500,0.0549602045478227,-0.0549602045478227,0,0,0.927186846204126,0.0728131537958743,-0.0567372901921727,0.0567372901921727,0.0992787894047464,-0.0992787894047464,"Spain","Moldova"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Robredo T.","Berrer M.","26","121","6","2","6","2","6","4","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.18","4.5",NA,NA,"1.2","4.3","1.25","4.46","1405","463",NA,NA,NA,"1.2","4.33",NA,NA,"1.25","4.5","1.21","4.26","0","2","-1","0","1","0","0","26","0","0","United States",NA,NA,0,0,786,209,6.08739057915434e-06,0.00478468899521531,1727.52008246985,1665.31152553059,1717.31529154043,1538.00514112525,1510.16356101778,1483.94037941774,1490.86486751556,1435.855551323,0.0393739130434783,-0.0393739130434783,-0.114230225988701,0.114230225988701,0.777508333508617,0.222491666491383,-0.00735124545621635,0.00735124545621635,0.00874541699125164,-0.00874541699125164,"Spain","Germany"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Bautista R.","Herbert P.H","23","92","6","3","6","2","7","6","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.33",NA,NA,"1.22","4","1.29","4.05","1510","551",NA,NA,NA,"1.22","4",NA,NA,"1.29","4.33","1.24","3.97","0","0","0","0","0","0","0","30","0","59.366538224","United States",NA,NA,0,0,174,7,0.000821018062397373,0.142857142857143,1732.7372729833,1641.87679550915,1667.06514813185,1584.89682412806,1556.38240957217,1500,1552.58819255809,1500,0.0534626663658921,-0.0534626663658921,0,0,0.734032698005126,0.265967301994874,-0.0116196503350801,0.0116196503350801,-0.676715739058038,0.676715739058038,"Spain","France"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Djokovic N.","Souza J.","1","91","6","1","6","1","6","1","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1","67",NA,NA,"1.01","13","1.01","51","14865","554",NA,NA,NA,"1","41",NA,NA,"1.01","91","1.01","26.17","0","0","0","0","0","0","0","21","0","0","United States",NA,NA,0,0,741,64,2.10863697705803e-05,0.015625,2249.51834056375,2057.67145829809,2161.73912325961,1863.62748995818,1426.74327347984,1444.53325849995,1457.91492758766,1489.21975625002,0.0348582961903962,-0.0348582961903962,-0.396551724137931,0.396551724137931,0.991304999153444,0.00869500084655572,0.00570286790685326,-0.00570286790685326,0.0129363481560903,-0.0129363481560903,"Serbia","Brasil"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Krajinovic F.","Gonzalez A.","102","119","6","4","6","0","6","4","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","2.37",NA,NA,"1.6","2.3","1.6","2.5","534","470",NA,NA,NA,"1.53","2.38",NA,NA,"1.64","2.5","1.58","2.35","1","1","1","0","0","0","0","26","0","0","United States",NA,NA,0,0,30,42,0.000793650793650794,0.0333333333333333,1478.26567077762,1513.2141319282,1455.50093945701,1493.9340951115,1453.1139289773,1438.63492202817,1492.9645040203,1479.24799093886,-0.4,0.4,0.110294117647059,-0.110294117647059,0.536133167351045,0.463866832648955,-0.0769935125188618,0.0769935125188618,0.0727709646587649,-0.0727709646587649,"Serbia","Spain"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Carreno-Busta P.","Janowicz J.","54","61","6","3","4","6","6","2","6","4","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.62","1.44",NA,NA,"2.8","1.42","2.56","1.58","855","790",NA,NA,NA,"2.62","1.44",NA,NA,"2.9","1.58","2.63","1.48","-1","1","-1","0","0","0","0","37","39.0673227872","10.8198214048","United States",NA,NA,0,0,86,144,8.0749354005168e-05,0.0116279069767442,1535.74258921766,1508.31086844283,1499.611301357,1476.85562037959,1637.49032040869,1499.54592766595,1636.45696641014,1548.47977738582,-0.127272727272727,0.127272727272727,0.154010695187166,-0.154010695187166,0.357620467734127,0.642379532265873,0.121049080360584,-0.121049080360584,-0.0466843178748491,0.0466843178748491,"Spain","Poland"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Cuevas P.","Sela D.","40","104","6","2","3","6","6","4","6","1","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.1","1.66",NA,NA,"2.2","1.65","2.2","1.75","1065","527",NA,NA,NA,"2","1.73",NA,NA,"2.3","1.75","2.13","1.69","1","1","1","0","0","0","0","34","0","0","United States",NA,NA,0,0,195,219,2.34164617726262e-05,0.00512820512820513,1649.72182282365,1705.36954713115,1495.95329335989,1476.21615838887,1558.0304696217,1424.41787428614,1553.14341370684,1478.55159916022,-0.243529411764706,0.243529411764706,-0.0743443839683325,0.0743443839683325,0.628974018253771,0.371025981746229,0.00487732516427264,-0.00487732516427264,0.0903024817629329,-0.0903024817629329,"Uruguay","Israel"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Haider-Maurer A.","Pospisil V.","52","45","6","4","3","6","6","7","6","0","6","1","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"5","1.16",NA,NA,"5.25","1.14","6.02","1.17","870","1000",NA,NA,NA,"4.5","1.17",NA,NA,"6.02","1.2","5.25","1.15","-1","1","-1","0","0","0","0","45","0","0","United States",NA,NA,0,0,89,129,8.71004267920913e-05,0.0112359550561798,1513.55184081238,1519.50890564911,1475.5062709845,1455.17675657291,1657.28641568362,1447.81631343084,1635.46223327169,1517.04592091295,-0.120289855072464,0.120289855072464,-0.00339847068819032,0.00339847068819032,0.304194530519209,0.695805469480791,0.0604934958021497,-0.0604934958021497,-0.107480986321929,0.107480986321929,"Austria","Canada"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Schwartzman D.","Ymer E.","74","144","6","3","6","2","6","2","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.5","1.5",NA,NA,"2.3","1.6","2.44","1.63","685","385",NA,NA,NA,"2.25","1.57",NA,NA,"2.67","1.63","2.45","1.53","0","0","0","0","0","0","0","25","7.056405264","0","United States",NA,NA,0,0,41,14,0.00174216027874564,0.0714285714285714,1497.94079481276,1483.14459868176,1507.63077782966,1479.83719478154,1486.25740310901,1493.48520130272,1482.73944618611,1493.58606392153,-0.0378151260504202,0.0378151260504202,0,0,0.516807417383864,0.483192582616136,0.109399067154804,-0.109399067154804,-0.0769995080140661,0.0769995080140661,"Argentina","Sweden"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Marchenko I.","Monfils G.","120","16","2","6","6","4","5","0","","","","","1","1","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"8","1.08",NA,NA,"8","1.07","8.04","1.11","465","1850",NA,NA,NA,"8","1.08",NA,NA,"8.38","1.13","7.4","1.09","0","0","0","0","0","0","0","23","0","0","United States",NA,NA,0,0,77,511,2.54148982133327e-05,0.012987012987013,1475.90260079109,1447.30211260337,1493.78815380446,1476.63937735525,1812.76939228857,1745.00126449459,1778.67482472883,1592.41939509501,-0.126984126984127,0.126984126984127,0.0752521513833626,-0.0752521513833626,0.125740043997269,0.874259956002731,0.121047853754728,-0.121047853754728,-0.00264903600211208,0.00264903600211208,"Ukraine","France"
"52","New York","US Open","8/31/2015","Grand Slam","Outdoor","Hard","1st Round","5","Fognini F.","Johnson S.","32","47","2","6","6","3","6","4","7","6","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3","1.36",NA,NA,"3","1.38","2.88","1.48","1165","985",NA,NA,NA,"2.75","1.4",NA,NA,"3","1.48","2.85","1.41","1","1","1","0","0","0","0","40","0","36.58594112","United States",NA,NA,0,1,394,113,2.24608058937155e-05,0.00884955752212389,1676.23756890532,1720.49198447934,1530.85853282288,1521.64193584232,1659.26900527062,1510.71186151266,1640.49182438023,1496.18583109596,-0.0188973918475715,0.0188973918475715,-0.108178053830228,0.108178053830228,0.524400328494352,0.475599671505648,-0.0188608158127287,0.0188608158127287,0.0150793970295902,-0.0150793970295902,"Italy","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Groth S.","Dolgopolov O.","55","39","4","6","6","1","7","5","","","","","2","1","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"3.75","1.25",NA,NA,"3.75","1.25","4.65","1.24","843","1115",NA,NA,NA,"3.5","1.29",NA,NA,"4.65","1.3","4.04","1.23","-2","2","-1","0","0","0","0","29","0","0","United States",NA,NA,0,0,66,310,4.88758553274682e-05,0.0151515151515152,1592.55347034254,1498.29855086296,1523.38835937828,1538.79301768939,1702.1853374811,1595.93140872303,1667.44066062352,1555.49365313226,-0.0277777777777777,0.0277777777777777,0.0131752305665349,-0.0131752305665349,0.347263026344928,0.652736973655072,0.069040650757793,-0.069040650757793,-0.019202306362588,0.019202306362588,"Australia","Ukraine"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Nadal R.","Coric B.","8","33","6","3","6","2","4","6","6","4","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.33",NA,NA,"1.2","4.3","1.21","5.09","3680","1151",NA,NA,NA,"1.2","4.5",NA,NA,"1.23","5.09","1.19","4.61","-1","1","-1","0","0","0","0","37","0","11.48717136","United States",NA,NA,0,0,858,55,2.11909302818394e-05,0.0181818181818182,1996.47717030683,2108.56418912034,1946.88415588365,1718.03804138438,1635.273340891,1553.13324987664,1568.92561330927,1498.10067168725,0.0611364806866953,-0.0611364806866953,-0.0106382978723404,0.0106382978723404,0.888870600281509,0.111129399718491,-0.00483146755345457,0.00483146755345457,0.0227677663532619,-0.0227677663532619,"Spain","Croatia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Haase R.","Brown D.","79","85","4","6","4","6","6","3","7","5","6","4","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.57","2.25",NA,NA,"1.65","2.2","1.69","2.31","645","614",NA,NA,NA,"1.62","2.2",NA,NA,"1.73","2.35","1.65","2.22","0","0","0","0","0","0","0","51","0","0","United States",NA,NA,0,1,273,94,3.89681240745071e-05,0.0106382978723404,1561.45235881812,1555.19563740535,1469.1214074532,1504.73183849865,1558.9839669587,1486.21594873269,1468.82420565071,1520.75000358283,-0.128205128205128,0.128205128205128,-0.0849358974358974,0.0849358974358974,0.503552241670263,0.496447758329737,0.111790664964327,-0.111790664964327,0.0874892779357743,-0.0874892779357743,"Netherlands","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Krajicek A.","Giraldo S.","117","59","3","6","7","6","7","6","7","6","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3.25","1.33",NA,NA,"3.2","1.33","3.3","1.39","474","815",NA,NA,NA,"3.4","1.3",NA,NA,"3.4","1.39","3.22","1.33","-1","1","-1","0","0","0","0","48","0","0","United States",NA,NA,1,0,15,281,0.000237247924080664,0.0666666666666667,1479.94138340242,1479.53760744114,1493.6767629548,1491.74078694396,1596.20013011388,1606.16333618317,1500.69600067305,1485.65982287975,0,0,-0.178112538768276,0.178112538768276,0.338667230389062,0.661332769610938,-0.0267622838445255,0.0267622838445255,0.020806437559045,-0.020806437559045,"United States","Colombia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Melzer J.","Kudla D.","132","75","6","3","7","5","6","1","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.75","1.4",NA,NA,"2.9","1.4","3","1.45","426","681",NA,NA,NA,"2.75","1.4",NA,NA,"3","1.45","2.84","1.41","1","1","1","0","0","0","0","28","0","0","United States",NA,NA,0,1,602,57,2.91426240018651e-05,0.0175438596491228,1585.42460648762,1563.43715339969,1573.59864215407,1570.13018375776,1504.14696349336,1470.77141347854,1447.38041869949,1544.07443479779,0.0188184135552557,-0.0188184135552557,0.0428571428571429,-0.0428571428571429,0.614879898198317,0.385120101801683,0.00213959084814691,-0.00213959084814691,0.0839835742972443,-0.0839835742972443,"Austria","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Young D.","Simon G.","68","11","2","6","4","6","6","4","6","4","6","4","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3.75","1.25",NA,NA,"3.5","1.28","3.64","1.33","730","2730",NA,NA,NA,"3.5","1.29",NA,NA,"4","1.36","3.62","1.28","-5","5","-1","0","0","0","0","48","0","0","United States",NA,NA,0,0,198,570,8.86053517632465e-06,0.00505050505050505,1580.14195266407,1438.23695192018,1598.11824248746,1407.57784007692,1785.99527500574,1667.89320957673,1728.85024037919,1617.45164241723,-0.0545576632533154,0.0545576632533154,0.0442553191489362,-0.0442553191489362,0.234156709297831,0.765843290702169,0.051252490837603,-0.051252490837603,0.00565643179481545,-0.00565643179481545,"Australia","France"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Karlovic I.","Delbonis F.","21","63","6","3","7","5","7","5","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.16","5",NA,NA,"1.18","4.5","1.21","5","1620","772",NA,NA,NA,"1.14","5",NA,NA,"1.21","5.25","1.17","4.83","1","1","1","0","0","0","0","33","0","0","United States",NA,NA,0,0,500,106,1.88679245283019e-05,0.00943396226415094,1731.79796076524,1569.82873569294,1664.4414070314,1668.12219296316,1576.94986455248,1621.38895446761,1429.38823222637,1463.13998619908,-0.0921358908630189,0.0921358908630189,-0.289583333333333,0.289583333333333,0.709174316120598,0.290825683879402,0.0450054343276917,-0.0450054343276917,-0.0239970894950531,0.0239970894950531,"Croatia","Argentina"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Nishioka Y.","Mathieu P.H.","128","80","6","4","2","6","6","7","6","1","6","2","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3.4","1.3",NA,NA,"3.4","1.3","3.74","1.32","430","638",NA,NA,NA,"3","1.36",NA,NA,"3.74","1.36","3.33","1.32","0","0","0","0","0","0","0","46","0","0","United States",NA,NA,0,0,6,460,0.00036231884057971,0.166666666666667,1497.92858912618,1496.96664187179,1493.25267874181,1500,1587.77579237907,1555.0101122587,1556.71660380668,1488.43817603529,0,0,0.018716577540107,-0.018716577540107,0.373506714032888,0.626493285967112,0.109799172412276,-0.109799172412276,0.0350084767850751,-0.0350084767850751,"Japan","France"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Vesely J.","Lorenzi P.","48","83","6","4","6","4","6","4","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.22","4",NA,NA,"1.22","3.75","1.29","4.05","962","633",NA,NA,NA,"1.29","3.5",NA,NA,"1.29","4.05","1.25","3.81","1","1","1","0","0","0","0","30","0","0","United States",NA,NA,0,0,75,131,0.000101781170483461,0.0133333333333333,1542.57626472711,1517.36158651763,1500.77076874075,1496.75065924726,1463.57680723429,1487.79549577074,1442.97269407109,1440.96294940833,-0.127791563275434,0.127791563275434,-0.25187969924812,0.25187969924812,0.61176975906377,0.38823024093623,0.0163039653443295,-0.0163039653443295,0.101331960897997,-0.101331960897997,"Czech Republic","Italy"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Berdych T.","Fratangelo B.","6","113","6","3","6","2","6","4","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.04","13",NA,NA,"1.03","10","1.03","17.65","5230","491",NA,NA,NA,"1.04","11",NA,NA,"1.05","17.65","1.03","12.49","0","0","0","0","0","0","0","27","0","0","United States",NA,NA,0,1,709,1,0.00141043723554302,1,1920.70327440845,1804.53098052117,1883.77275710842,1684.11676744547,1495.78844478956,1500,1493.71730592256,1500,0.0638499559888956,-0.0638499559888956,0,0,0.920268914250595,0.0797310857494046,-0.00694029917190475,0.00694029917190475,-0.795555572308772,0.795555572308772,"Czech Republic","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Isner J.","Jaziri M.","13","81","6","2","6","3","6","4","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.1","7",NA,NA,"1.1","6.5","1.09","9.28","2235","637",NA,NA,NA,"1.08","7",NA,NA,"1.11","9.28","1.09","7.2","0","0","0","0","0","0","0","27","0","21.38420272","United States",NA,NA,0,0,421,67,3.54521927181196e-05,0.0149253731343284,1797.77154641812,1636.62319554056,1801.21204951877,1591.44069092915,1530.0636842563,1481.10873219645,1511.31244413749,1473.31885439594,-0.0427364185110664,0.0427364185110664,-0.00427350427350426,0.00427350427350426,0.823617360673252,0.176382639326748,-0.0239374553860637,0.0239374553860637,0.0319363983506716,-0.0319363983506716,"Czech Republic","Tunisia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Youzhny M.","Smith J.P.","93","122","6","1","3","6","7","5","7","6","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.57","2.25",NA,NA,"1.62","2.25","1.69","2.31","546","463",NA,NA,NA,"1.57","2.25",NA,NA,"1.69","2.43","1.61","2.26","0","0","0","0","0","0","0","41","0","0","United States",NA,NA,0,0,706,10,0.000141643059490085,0.1,1556.69355891166,1549.43527655519,1631.73530384959,1614.06046466992,1477.14505669817,1500,1459.3742312267,1512.05799130761,0.084994928703538,-0.084994928703538,0,0,0.612520149055712,0.387479850944288,-0.00976104769676372,0.00976104769676372,-0.145482337464667,0.145482337464667,"Russia","Canada"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Gasquet R.","Kokkinakis T.","12","71","4","6","6","1","4","6","6","3","2","0","2","2","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.5",NA,NA,"1.2","4.3","1.24","4.65","2240","709",NA,NA,NA,"1.17","4.5",NA,NA,"1.24","5.3","1.19","4.6","1","1","1","0","0","0","0","38","0","0","United States",NA,NA,0,0,606,33,5.000500050005e-05,0.0303030303030303,1870.27424011183,1763.86472033425,1793.37225975734,1675.93057377216,1549.66006557297,1501.88962114552,1511.12167714116,1492.72660209316,0.0320803471308078,-0.0320803471308078,0.14,-0.14,0.863610082235823,0.136389917764177,-0.0161159521298996,0.0161159521298996,0.0442569903371612,-0.0442569903371612,"France","Australia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Kohlschreiber P.","Zverev A.","29","82","6","7","6","2","6","0","2","6","6","4","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.5","2.5",NA,NA,"1.5","2.5","1.51","2.76","1230","634",NA,NA,NA,"1.5","2.5",NA,NA,"1.57","2.76","1.49","2.56","1","1","1","0","0","0","0","45","0","0","United States",NA,NA,0,0,562,37,4.80907954217563e-05,0.027027027027027,1730.77426148317,1711.8084611803,1622.86922787078,1633.73347230119,1579.01060656594,1532.80210586124,1506.49188484974,1513.03329254003,0.0142796248934356,-0.0142796248934356,0,0,0.705498764906124,0.294501235093876,0.00850406256725378,-0.00850406256725378,-0.176686043431952,0.176686043431952,"Germany","Russia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Bellucci T.","Ward J.","30","135","6","1","7","5","6","3","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.22","4",NA,NA,"1.25","3.75","1.25","4.46","1190","421",NA,NA,NA,"1.25","3.75",NA,NA,"1.28","4.46","1.24","3.96","0","0","0","0","0","0","0","28","9.29913872","0","United States",NA,NA,0,1,293,55,6.20539869686627e-05,0.0181818181818182,1665.70964069087,1661.17880579385,1535.1774236313,1492.30608328874,1442.73333712045,1462.15583743724,1446.80896418498,1441.94435665251,-0.104965315808689,0.104965315808689,-0.0290697674418605,0.0290697674418605,0.783054271340855,0.216945728659145,0.0262241274312439,-0.0262241274312439,0.0499893170303229,-0.0499893170303229,"Brasil","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Bedene A.","Gulbis E.","57","67","3","6","6","4","3","0","","","","","1","1","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"2.37","1.53",NA,NA,"2.35","1.55","2.41","1.64","841","745",NA,NA,NA,"2.38","1.53",NA,NA,"2.61","1.64","2.4","1.56","0","0","0","0","0","0","0","22","0","0","United States",NA,NA,0,0,75,353,3.77714825306893e-05,0.0133333333333333,1577.20795672151,1496.53048026829,1579.28642288982,1482.7321146241,1620.72421587227,1623.77355604464,1613.92809265723,1485.64984009971,-0.392307692307692,0.392307692307692,-0.0521046643913537,0.0521046643913537,0.437700503815595,0.562299496184405,0.0940845678689259,-0.0940845678689259,0.0173524838675556,-0.0173524838675556,"Slovenia","Latvia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Federer R.","Mayer L.","2","34","6","1","6","2","6","2","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.01","21",NA,NA,"1.01","13","1.02","24.52","9065","1140",NA,NA,NA,"1.02","15",NA,NA,"1.03","27","1.01","18.15","1","1","1","0","0","0","0","23","0","0","United States",NA,NA,0,0,1116,216,4.14841364662153e-06,0.00462962962962963,2151.31577617225,1899.03407044256,2119.9944268774,1936.89403095605,1657.40414297192,1636.79009969212,1515.40130033347,1519.1068945462,0.0381259120590793,-0.0381259120590793,0.056144578313253,-0.056144578313253,0.944965279083211,0.0550347209167887,-0.0235455010765601,0.0235455010765601,0.0732437976337194,-0.0732437976337194,"Switzerland","Argentina"
